date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
10/3/2022,SNI20220309-164,6668230,TOLAK FULL - Cust merasa tidak order,14,ASR-0002,,Karton,15595.45455,0.00%,5,2,0,34310,2
10/3/2022,SNI20220309-164,6668230,TOLAK FULL - Cust merasa tidak order,14,ASR-0001,,Karton,38963.63636,0.00%,5,1,0,42860,2
10/3/2022,10120,6643376,,10,POP-0055,,Karton,8181.818182,0.00%,5,12,0,108000,2
10/3/2022,10116,6643407,,10,POP-0051,,Karton,199545.4545,0.00%,5,2,0,439000,2
10/3/2022,10116,6643407,,10,POP-0053,,Karton,200000,0.00%,5,1,0,220000,2
11/3/2022,10121,6643480,,10,POP-0055,,Karton,8181.818182,0.00%,5,25,0,225000,2
15/03/2022,10122,6643865,,10,POP-0076,,Karton,200000,0.00%,5,2,0,440000,2
17/03/2022,10123,6644207,,10,POP-0069,,Karton,201363.6364,0.00%,5,1,0,221500,2
