date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
23/03/2022,10130,6656044,,10,SDP-0011,,Karton,196818.1818,0.00%,6,1,0,216500.00,2
24/03/2022,10131,6644998,,10,POP-0075,,Karton,200000,0.00%,6,1,0,220000.00,2
24/03/2022,10131,6644998,,10,POP-0065,,Karton,200000,0.00%,6,1,0,220000.00,2
24/03/2022,10131,6644998,,10,POP-0052,,Karton,200000,0.00%,6,1,0,220000.00,2
25/03/2022,10132,6656150,,10,SDP-0011,,Karton,196818.1818,0.00%,6,5,0,1082500.00,2
25/03/2022,10133,6645124,,10,POP-0078,,Karton,200000,0.00%,6,1,0,220000.00,2
26/03/2022,10135,6645173,,10,POP-0060,,Karton,200000,0.00%,6,1,0,220000.00,2
31/03/2022,10137,6645719,,41,NJL-0035,,Karton,185909.0909,0.00%,6,1,0,204500.00,2
31/03/2022,10138,6656347,,10,PST-0002,,Karton,154545.4545,0.00%,6,1,0,170000.00,2
31/03/2022,10139,6645853,,10,POP-0073,,Karton,200000,0.00%,6,1,0,220000.00,2
1/5/2022,T220326-20807,6656275,,10,BRD-0001,,Karton,15454.54546,0.00%,6,2,0,34000,2
