cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6533327,SNI20220518-581,18/5/2022,Print,SNI20220518-581,3389,SNI-585,,,IDR,"Rp92.349,10",92349.1,,9152,,,92349.1
6533328,SNI20220518-582,18/5/2022,Print,SNI20220518-582,130473,SNI-264,,,IDR,"Rp381.758,92",381758.92,,37832,,,381758.92
6533329,SNI20220518-583,18/5/2022,Print,SNI20220518-583,SNI-908,SNI-908,,,IDR,"Rp768.867,72",768867.72,,76190,,,768867.72
6533330,SNI20220518-584,18/5/2022,Print,SNI20220518-584,SNI-009,SNI-061,,,IDR,"Rp90.739,18",90739.18,,8991,,,90739.18
6533331,SNI20220518-585,18/5/2022,Print,SNI20220518-585,15478,SNI-607,,,IDR,"Rp1.014.723,34",1014723.34,,100557,,,1014723.34
6533332,SNI20220518-586,18/5/2022,Print,SNI20220518-586,SNI-303,SNI-303,,,IDR,"Rp307.673,04",307673.04,,30489,,,307673.04
6533345,SNI20220518-587,18/5/2022,Print,SNI20220518-587,SNI-914,SNI-914,,,IDR,"Rp34.091.213,11",34091213.11,,3378408,,,34091213.11
6533333,SNI20220518-588,18/5/2022,Print,SNI20220518-588,52913,SNI-627,,,IDR,"Rp2.687.049,46",2687049.46,,266285,,,2687049.46
6533334,SNI20220518-589,18/5/2022,Print,SNI20220518-589,51672,SNI-491,,,IDR,"Rp6.816.374,00",6816374,,675497,,,6816374
6533335,SNI20220518-590,18/5/2022,Print,SNI20220518-590,SNI-027,SNI-848,,,IDR,"Rp1.914.019,38",1914019.38,,189679,,,1914019.38
6533336,SNI20220518-591,18/5/2022,Print,SNI20220518-591,KDR-500,SNI-075,,,IDR,"Rp8.201.788,73",8201788.73,,812790,,,8201788.73
6533337,SNI20220518-592,18/5/2022,Print,SNI20220518-592,SNI-919,SNI-919,,,IDR,"Rp26.786.450,04",26786450.04,,2654515,,,26786450.04
6533338,SNI20220518-593,18/5/2022,Print,SNI20220518-593,KDR-500,SNI-317,,,IDR,"Rp7.671.623,54",7671623.54,,760252,,,7671623.54
6533339,SNI20220518-594,18/5/2022,Print,SNI20220518-594,140681,SNI-153,,,IDR,"Rp5.444.398,65",5444398.65,,539534,,,5444398.65
6533340,SNI20220518-595,18/5/2022,Print,SNI20220518-595,SNI-078,SNI-078,,,IDR,"Rp11.542.129,07",11542129.07,,1143816,,,11542129.07
6533341,SNI20220518-596,18/5/2022,Print,SNI20220518-596,SNI-384,SNI-384,,,IDR,"Rp13.133.173,66",13133173.66,,1301486,,,13133173.66
6533342,SNI20220518-597,18/5/2022,Print,SNI20220518-597,SNI-122,SNI-122,,,IDR,"Rp17.639.858,42",17639858.42,,1748096,,,17639858.42
6533343,SNI20220518-598,18/5/2022,Print,SNI20220518-598,SNI-149,SNI-149,,,IDR,"Rp31.577.520,88",31577520.88,,3129304,,,31577520.88
6533346,SNI20220518-599,18/5/2022,Print,SNI20220518-599,SNI-954,SNI-954,,,IDR,"Rp197.994,00",197994,,19621,,,197994
6533347,SNI20220519-610,19/5/2022,Print,SNI20220519-610,SNI-029,SNI-029,,,IDR,"Rp90.730,86",90730.86,,8992,,,90730.86
6533348,SNI20220519-611,19/5/2022,Print,SNI20220519-611,SNI-063,SNI-063,,,IDR,"Rp701.394,80",701394.8,,69508,,,701394.8
6533349,SNI20220519-612,19/5/2022,Print,SNI20220519-612,114511,SNI-156,,,IDR,"Rp285.796,60",285796.6,,28322,,,285796.6
