date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0032,,Karton,16185.45455,0.01,5,4,7642.12,71216,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0043,,Karton,16185.45455,0.01,5,4,7642.12,71216,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0037,,Karton,16185.45455,0.01,5,4,7642.12,71216,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0036,,Karton,16185.45455,0.01,5,4,7642.12,71216,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0040,,Karton,16185.45455,0.01,5,2,7642.12,35608,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0031,,Karton,42448.18182,0.01,5,2,7642.12,93386,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,POP-0071,,Karton,41703.63636,0.01,5,1,7642.12,45874,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,POP-0052,,Karton,41703.63636,0.01,5,1,7642.12,45874,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,POP-0066,,Karton,41703.63636,0.01,5,2,7642.12,91748,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,POP-0073,,Karton,41703.63636,0.01,5,1,7642.12,45874,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,ASR-0001,,Karton,38963.63636,0.01,5,2,7642.12,85720,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,ASR-0002,,Karton,15595.45455,0.01,5,1,7642.12,17155,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NCK-0002,,Karton,8531.818182,0.01,5,2,7642.12,18770,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NCK-0004,,Karton,8531.818182,0.01,5,2,7642.12,18770,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0014,,Karton,6964.545455,0.01,5,3,7642.12,22983,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0019,,Karton,6439.090909,0.01,5,3,7642.12,21249,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,NJL-0017,,Karton,6439.090909,0.01,5,3,7642.12,21249,1
18/03/2022,SNI20220317-403,6668546,Cust merasa tidak pesan,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
