date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
16/02/2022,SNI20220215-350,6697497,,14,POP-0051,,Karton,208518.1818,0.03,5,1,16941.95,229370,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0055,,Karton,208518.1818,0.03,5,1,16941.95,229370,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0052,,Karton,208518.1818,0.03,5,1,16941.95,229370,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0078,,Karton,41703.63636,0.03,5,2,16941.95,91748,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0059,,Karton,41703.63636,0.03,5,3,16941.95,137622,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0069,,Karton,41703.63636,0.03,5,2,16941.95,91748,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0068,,Karton,41703.63636,0.03,5,3,16941.95,137622,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0064,,Karton,41703.63636,0.03,5,3,16941.95,137622,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0054,,Karton,41703.63636,0.03,5,2,16941.95,91748,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0071,,Karton,41703.63636,0.03,5,3,16941.95,137622,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0074,,Karton,41703.63636,0.03,5,2,16941.95,91748,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,POP-0075,,Karton,41703.63636,0.03,5,3,16941.95,137622,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0040,,Karton,16185.45455,0.03,5,2,16941.95,35608,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0043,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0044,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0038,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0036,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0037,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0039,,Karton,16185.45455,0.03,5,2,16941.95,35608,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-350,6697497,,14,NJL-0034,,Karton,16185.45455,0.03,5,1,16941.95,17804,1
16/02/2022,SNI20220215-350,6697497,,14,Promotion Discount,,,-3.00%,0.03,5,,,0,1
16/02/2022,SNI20220215-334,6697621,,14,ASR-0001,,Karton,38963.63636,0.01,5,1,0,42860,1
16/02/2022,SNI20220215-334,6697621,,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
