date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0055,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0076,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0068,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0059,,Karton,208518.1818,0.03,5,10,633867.97,2293700.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0069,,Karton,208518.1818,0.03,5,3,633867.97,688110.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0062,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0066,,Karton,208518.1818,0.03,5,10,633867.97,2293700.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0073,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0057,,Karton,208518.1818,0.03,5,10,633867.97,2293700.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0070,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0074,,Karton,208518.1818,0.03,5,3,633867.97,688110.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0058,,Karton,208518.1818,0.03,5,10,633867.97,2293700.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0053,,Karton,208518.1818,0.03,5,10,633867.97,2293700.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,POP-0071,,Karton,208518.1818,0.03,5,5,633867.97,1146850.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,ASR-0002,,Karton,187150,0.03,5,15,633867.97,3087975.00,1
29/03/2022,SNI20220328-865,6668956,Cancel atas permintaan sales,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0055,,Karton,208518.1818,0.03,5,10,230579.41,2293700.00,1
