date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
7/1/2022,SNI20220106-66,6666985,,14,POP-0051,,Karton,41703.63636,0.02,5,7,2860.87,321118,1
7/1/2022,SNI20220106-66,6666985,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220106-69,6666986,,14,POP-0051,,Karton,208518.1818,0.01,5,1,2064.33,229370,1
7/1/2022,SNI20220106-69,6666986,,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
7/1/2022,SNI20220106-73,6666984,,14,POP-0051,,Karton,41703.63636,0.02,5,1,0,45874,1
7/1/2022,SNI20220106-73,6666984,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220106-71,6667084,,14,ASR-0002,,Karton,15595.45455,0.01,5,5,964.6,85775,1
7/1/2022,SNI20220106-71,6667084,,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
7/1/2022,SNI20220106-71,6667084,,14,ASR-0001,,Karton,38963.63636,0.01,5,3,964.6,128580,1
7/1/2022,SNI20220106-71,6667084,,14,Promotion Discount,,,-1.00%,0.01,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0051,,Karton,208518.1818,0.02,5,1,10263.31,229370,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0065,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0076,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0060,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0068,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0077,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0062,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0064,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0066,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0073,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0056,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0070,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0063,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0058,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0053,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0052,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,POP-0061,,Karton,41703.63636,0.02,5,1,10263.31,45874,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,ASR-0002,,Karton,15595.45455,0.02,5,6,10263.31,102930,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
7/1/2022,SNI20220104-25,6667005,,14,ASR-0001,,Karton,38963.63636,0.02,5,2,10263.31,85720,1
7/1/2022,SNI20220104-25,6667005,,14,Promotion Discount,,,-2.00%,0.02,5,,,0,1
