date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
19/05/2022,10197,6632428,,10,POP-0053,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10198,6632163,,10,SUN-0003,,Karton,84684.68469,0.00%,6,2,0,188000.00,2
19/05/2022,10199,6632186,,10,POP-0052,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10199,6632186,,10,POP-0056,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10200,6632209,,10,POP-0075,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,POP-0078,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,POP-0056,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,POP-0058,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,POP-0053,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,POP-0054,,Karton,200900.9009,0.00%,6,1,0,223000.00,2
19/05/2022,10201,6632412,,10,SUN-0003,,Karton,84684.68469,0.00%,6,2,0,188000.00,2
19/05/2022,10202,6632195,,10,NJL-0007,,Karton,274774.7748,0.00%,6,1,0,305000.00,2
19/05/2022,10206,6632402,,10,SUN-0003,,Karton,84684.68469,0.00%,6,1,0,94000.00,2
20/05/2022,10203,6632493,,10,SKL-0009,,Karton,130630.6306,0.00%,6,1,0,145000.00,2
