cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6594145,SNI20220328-872,28/3/2022,Print,SNI20220328-872,SNI-171,SNI-171,,,IDR,"Rp1.849.257,98",1849257.98,,168118,,,1849257.98
6594139,SNI20220328-873,28/3/2022,Print,SNI20220328-873,52913,SNI-091,,,IDR,"Rp296.052,62",296052.62,,26914,,,296052.62
6594140,SNI20220328-874,28/3/2022,Print,SNI20220328-874,8597,SNI-073,,,IDR,"Rp6.943.942,18",6943942.18,,631269,,,6943942.18
6594141,SNI20220328-875,28/3/2022,Print,SNI20220328-875,5838,SNI-165,,,IDR,"Rp11.905.584,88",11905584.88,,1082328,,,11905584.88
6594142,SNI20220328-876,28/3/2022,Print,SNI20220328-876,5440,SNI-324,,,IDR,"Rp1.940.977,58",1940977.58,,176452,,,1940977.58
6594143,SNI20220328-877,28/3/2022,Print,SNI20220328-877,SNI-173,SNI-173,,,IDR,"Rp3.924.699,79",3924699.79,,356790,,,3924699.79
6594146,SNI20220329-878,29/3/2022,Print,SNI20220329-878,SNI-146,SNI-146,,,IDR,"Rp115.203,57",115203.57,,10474,,,115203.57
6594147,SNI20220329-879,29/3/2022,Print,SNI20220329-879,98,SNI-224,,,IDR,"Rp135.564,59",135564.59,,12324,,,135564.59
6594148,SNI20220329-880,29/3/2022,Print,SNI20220329-880,SNI-476,SNI-476,,,IDR,"Rp162.514,74",162514.74,,14773,,,162514.74
6594149,SNI20220329-881,29/3/2022,Print,SNI20220329-881,7172,SNI-226,,,IDR,"Rp683.882,04",683882.04,,62172,,,683882.04
6594150,SNI20220329-882,29/3/2022,Print,SNI20220329-882,SNI-534,SNI-534,,,IDR,"Rp890.143,54",890143.54,,80923,,,890143.54
6594151,SNI20220329-883,29/3/2022,Print,SNI20220329-883,SNI-006,SNI-006,,,IDR,"Rp173.406,65",173406.65,,15764,,,173406.65
6594152,SNI20220329-884,29/3/2022,Print,SNI20220329-884,SNI-896,SNI-896,,,IDR,"Rp64.825,72",64825.72,,5893,,,64825.72
6594153,SNI20220329-885,29/3/2022,Print,SNI20220329-885,SNI-005,SNI-005,,,IDR,"Rp301.854,15",301854.15,,27441,,,301854.15
6594154,SNI20220329-886,29/3/2022,Print,SNI20220329-886,52249,SNI-090,,,IDR,"Rp227.074,80",227074.8,,20640,,,227074.8
6594155,SNI20220329-887,29/3/2022,Print,SNI20220329-887,SNI-258,SNI-258,,,IDR,"Rp250.239,93",250239.93,,22745,,,250239.93
6594156,SNI20220329-888,29/3/2022,Print,SNI20220329-888,SNI-255,SNI-255,,,IDR,"Rp499.850,64",499850.64,,45441,,,499850.64
6594157,SNI20220329-889,29/3/2022,Print,SNI20220329-889,SNI-869,SNI-869,,,IDR,"Rp739.900,79",739900.79,,67266,,,739900.79
6594158,SNI20220329-890,29/3/2022,Print,SNI20220329-890,51672,SNI-614,,,IDR,"Rp702.871,31",702871.31,,63901,,,702871.31
6594159,SNI20220329-891,29/3/2022,Print,SNI20220329-891,SNI-454,SNI-454,,,IDR,"Rp2.005.199,81",2005199.81,,182292,,,2005199.81
6594160,SNI20220329-892,29/3/2022,Print,SNI20220329-892,GRK-020,SNI-497,,,IDR,"Rp639.300,62",639300.62,,58117,,,639300.62
6594161,SNI20220329-893,29/3/2022,Print,SNI20220329-893,SNI-447,SNI-447,,,IDR,"Rp1.231.575,71",1231575.71,,111962,,,1231575.71
