cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6592669,SNI20220404-36,4/4/2022,Print,SNI20220404-36,SNI-558,SNI-558,,,IDR,"Rp486.906,76",486906.76,,48247,,,486906.76
6592135,SNI20220404-37,4/4/2022,Print,SNI20220404-37,178566,SNI-608,,,IDR,"Rp215.586,46",215586.46,,21362,,,215586.46
6592136,SNI20220404-38,4/4/2022,Print,SNI20220404-38,5751,SNI-609,,,IDR,"Rp370.974,20",370974.2,,36765,,,370974.2
6592670,SNI20220404-39,4/4/2022,Print,SNI20220404-39,SNI-610,SNI-610,,,IDR,"Rp67.322,37",67322.37,,6672,,,67322.37
6592137,SNI20220405-40,5/4/2022,Print,SNI20220405-40,SNI-833,SNI-833,,,IDR,"Rp724.095,96",724095.96,,71761,,,724095.96
6592138,SNI20220405-41,5/4/2022,Print,SNI20220405-41,51672,SNI-233,,,IDR,"Rp256.712,26",256712.26,,25441,,,256712.26
6592671,SNI20220405-42,5/4/2022,Print,SNI20220405-42,SNI-170,SNI-170,,,IDR,"Rp556.482,66",556482.66,,55147,,,556482.66
6592139,SNI20220405-43,5/4/2022,Print,SNI20220405-43,SNI-364,SNI-364,,,IDR,"Rp179.845,29",179845.29,,17823,,,179845.29
6592140,SNI20220405-44,5/4/2022,Print,SNI20220405-44,SNI-067,SNI-067,,,IDR,"Rp674.417,59",674417.59,,66834,,,674417.59
6592141,SNI20220405-45,5/4/2022,Print,SNI20220405-45,SNI-384,SNI-384,,,IDR,"Rp6.089.187,86",6089187.86,,603433,,,6089187.86
6592142,SNI20220405-46,5/4/2022,Print,SNI20220405-46,SNI-140,SNI-140,,,IDR,"Rp21.365.605,27",21365605.27,,2117311,,,21365605.27
6592143,SNI20220405-47,5/4/2022,Print,SNI20220405-47,SNI-148,SNI-148,,,IDR,"Rp2.208.099,91",2208099.91,,218823,,,2208099.91
6592144,SNI20220405-48,5/4/2022,Print,SNI20220405-48,2371,SNI-394,,,IDR,"Rp1.685.487,17",1685487.17,,167030,,,1685487.17
6592145,SNI20220405-49,5/4/2022,Print,SNI20220405-49,SNI-158,SNI-168,,,IDR,"Rp1.787.228,01",1787228.01,,177111,,,1787228.01
6592146,SNI20220405-50,5/4/2022,Print,SNI20220405-50,SNI-467,SNI-467,,,IDR,"Rp2.232.645,56",2232645.56,,221252,,,2232645.56
6592147,SNI20220405-51,5/4/2022,Print,SNI20220405-51,SNI-320,SNI-320,,,IDR,"Rp1.101.433,32",1101433.32,,109149,,,1101433.32
6592148,SNI20220405-52,5/4/2022,Print,SNI20220405-52,128315,SNI-741,,,IDR,"Rp42.078.929,70",42078929.7,,4169982,,,42078929.7
6592149,SNI20220405-53,5/4/2022,Print,SNI20220405-53,SNI-757,SNI-757,,,IDR,"Rp9.064.197,14",9064197.14,,898254,,,9064197.14
6592150,SNI20220405-54,5/4/2022,Print,SNI20220405-54,135240,SNI-216,,,IDR,"Rp203.429,88",203429.88,,20160,,,203429.88
6592151,SNI20220405-55,5/4/2022,Print,SNI20220405-55,SNI-444,SNI-444,,,IDR,"Rp571.443,27",571443.27,,56633,,,571443.27
6592152,SNI20220405-56,5/4/2022,Print,SNI20220405-56,SNI-215,SNI-215,,,IDR,"Rp474.731,24",474731.24,,47045,,,474731.24
6592153,SNI20220405-57,5/4/2022,Print,SNI20220405-57,SNI-212,SNI-212,,,IDR,"Rp243.182,71",243182.71,,24099,,,243182.71
