cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6589434,SNI20220118-497,18/1/2022,Print,SNI20220118-497,SNI-141,SNI-141,,,IDR,"Rp954.507,30",954507.3,,86774,,,954507.3
6557361,SNI20220118-498,18/1/2022,Print,SNI20220118-498,98,SNI-224,,,IDR,"Rp59.414,41",59414.41,,5401,,,59414.41
6557132,SNI20220118-499,18/1/2022,Print,SNI20220118-499,SNI-400,SNI-400,,,IDR,"Rp410.286,84",410286.84,,37299,,,410286.84
6557133,SNI20220118-500,18/1/2022,Print,SNI20220118-500,SNI-402,SNI-402,,,IDR,"Rp180.516,02",180516.02,,16412,,,180516.02
6589435,SNI20220118-501,18/1/2022,Print,SNI20220118-501,9793,SNI-403,,,IDR,"Rp445.069,33",445069.33,,40461,,,445069.33
6557362,SNI20220118-502,18/1/2022,Print,SNI20220118-502,SNI-414,SNI-414,,,IDR,"Rp121.890,71",121890.71,,11081,,,121890.71
6557135,SNI20220118-503,18/1/2022,Print,SNI20220118-503,22559,SNI-417,,,IDR,"Rp274.583,67",274583.67,,24962,,,274583.67
6557363,SNI20220118-504,18/1/2022,Print,SNI20220118-504,7172,SNI-226,,,IDR,"Rp574.621,12",574621.12,,52238,,,574621.12
6557364,SNI20220118-505,18/1/2022,Print,SNI20220118-505,SNI-534,SNI-534,,,IDR,"Rp674.347,92",674347.92,,61305,,,674347.92
6557365,SNI20220118-506,18/1/2022,Print,SNI20220118-506,SNI-347,SNI-535,,,IDR,"Rp674.347,92",674347.92,,61305,,,674347.92
6557136,SNI20220118-507,18/1/2022,Print,SNI20220118-507,SNI-258,SNI-258,,,IDR,"Rp240.179,70",240179.7,,21834,,,240179.7
6557366,SNI20220118-508,18/1/2022,Print,SNI20220118-508,SNI-255,SNI-255,,,IDR,"Rp249.899,64",249899.64,,22718,,,249899.64
6557453,SNI20220118-509,18/1/2022,Print,SNI20220118-509,SNI-485,SNI-485,,,IDR,"Rp91.748,00",91748,,8341,,,91748
6557367,SNI20220118-510,18/1/2022,Print,SNI20220118-510,JBR-606,SNI-092,,,IDR,"Rp243.396,30",243396.3,,22127,,,243396.3
6557137,SNI20220118-511,18/1/2022,Print,SNI20220118-511,SNI-521,SNI-521,,,IDR,"Rp126.216,31",126216.31,,11476,,,126216.31
6589436,SNI20220118-512,18/1/2022,Print,SNI20220118-512,SNI-027,SNI-848,,,IDR,"Rp644.800,26",644800.26,,58619,,,644800.26
6557368,SNI20220118-513,18/1/2022,Print,SNI20220118-513,SNI-005,SNI-005,,,IDR,"Rp329.498,86",329498.86,,29955,,,329498.86
6557369,SNI20220118-514,18/1/2022,Print,SNI20220118-514,SNI-006,SNI-006,,,IDR,"Rp88.129,74",88129.74,,8013,,,88129.74
6557370,SNI20220118-515,18/1/2022,Print,SNI20220118-515,SNI-008,SNI-008,,,IDR,"Rp78.228,64",78228.64,,7111,,,78228.64
6557371,SNI20220118-516,18/1/2022,Print,SNI20220118-516,SNI-522,SNI-522,,,IDR,"Rp146.329,30",146329.3,,13303,,,146329.3
