cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6592692,SNI20220407-115,7/4/2022,Print,SNI20220407-115,SNI-487,SNI-487,,,IDR,"Rp63.614,10",63614.1,,6303,,,63614.1
6592190,SNI20220407-116,7/4/2022,Print,SNI20220407-116,SNI-345,SNI-345,,,IDR,"Rp816.655,73",816655.73,,80927,,,816655.73
6592191,SNI20220407-117,7/4/2022,Print,SNI20220407-117,138116,SNI-356,,,IDR,"Rp1.472.068,99",1472068.99,,145880,,,1472068.99
6592192,SNI20220407-118,7/4/2022,Print,SNI20220407-118,SNI-326,SNI-326,,,IDR,"Rp70.433,61",70433.61,,6979,,,70433.61
6592193,SNI20220407-119,7/4/2022,Print,SNI20220407-119,SNI-344,SNI-344,,,IDR,"Rp331.172,18",331172.18,,32817,,,331172.18
6592194,SNI20220407-120,7/4/2022,Print,SNI20220407-120,109212,SNI-312,,,IDR,"Rp5.334.944,49",5334944.49,,528688,,,5334944.49
6592195,SNI20220407-121,7/4/2022,Print,SNI20220407-121,165973,SNI-864,,,IDR,"Rp10.142.430,47",10142430.47,,1005105,,,10142430.47
6592196,SNI20220407-122,7/4/2022,Print,SNI20220407-122,SNI-467,SNI-467,,,IDR,"Rp2.216.605,99",2216605.99,,219664,,,2216605.99
6592197,SNI20220407-123,7/4/2022,Print,SNI20220407-123,SNI-366,SNI-366,,,IDR,"Rp4.141.052,64",4141052.64,,410375,,,4141052.64
6592693,SNI20220407-124,7/4/2022,Print,SNI20220407-124,117295,SNI-500,,,IDR,"Rp763.338,14",763338.14,,75645,,,763338.14
6592198,SNI20220407-125,7/4/2022,Print,SNI20220407-125,165973,SNI-864,,,IDR,"Rp22.947.474,41",22947474.41,,2274077,,,22947474.41
6592199,SNI20220407-126,7/4/2022,Print,SNI20220407-126,109863,SNI-425,,,IDR,"Rp2.289.268,26",2289268.26,,226864,,,2289268.26
6592175,SNI20220407-88,7/4/2022,Print,SNI20220407-88,164871,SNI-943,,,IDR,"Rp344.664,38",344664.38,,34154,,,344664.38
6592680,SNI20220407-89,7/4/2022,Print,SNI20220407-89,6536,SNI-944,,,IDR,"Rp35.572,29",35572.29,,3525,,,35572.29
6592176,SNI20220407-90,7/4/2022,Print,SNI20220407-90,138612,SNI-945,,,IDR,"Rp105.650,45",105650.45,,10470,,,105650.45
6592177,SNI20220407-91,7/4/2022,Print,SNI20220407-91,SNI-476,SNI-476,,,IDR,"Rp176.579,18",176579.18,,17498,,,176579.18
6592681,SNI20220407-92,7/4/2022,Print,SNI20220407-92,SNI-558,SNI-558,,,IDR,"Rp123.243,96",123243.96,,12208,,,123243.96
6592682,SNI20220407-93,7/4/2022,Print,SNI20220407-93,7172,SNI-226,,,IDR,"Rp651.002,82",651002.82,,64513,,,651002.82
6592178,SNI20220407-94,7/4/2022,Print,SNI20220407-94,SNI-207,SNI-207,,,IDR,"Rp796.043,89",796043.89,,78891,,,796043.89
6592179,SNI20220407-95,7/4/2022,Print,SNI20220407-95,7617,SNI-181,,,IDR,"Rp21.777.600,50",21777600.5,,2158140,,,21777600.5
6592180,SNI20220407-96,7/4/2022,Print,SNI20220407-96,SNI-199,SNI-199,,,IDR,"Rp258.183,33",258183.33,,25586,,,258183.33
6592683,SNI20220407-97,7/4/2022,Print,SNI20220407-97,SNI-225,SNI-225,,,IDR,"Rp619.567,80",619567.8,,61399,,,619567.8
