cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6594097,SNI20220324-829,24/3/2022,Print,SNI20220324-829,119200,SNI-050,,,IDR,"Rp2.091.826,94",2091826.94,,190168,,,2091826.94
6594102,SNI20220324-830,24/3/2022,Print,SNI20220324-830,SNI-400,SNI-400,,,IDR,"Rp353.429,86",353429.86,,32130,,,353429.86
6594098,SNI20220324-831,24/3/2022,Print,SNI20220324-831,SNI-402,SNI-402,,,IDR,"Rp240.090,43",240090.43,,21830,,,240090.43
6594119,SNI20220325-832,25/3/2022,Print,SNI20220325-832,179149,SNI-033,,,IDR,"Rp334.746,50",334746.5,,30432,,,334746.5
6594103,SNI20220325-833,25/3/2022,Print,SNI20220325-833,160472,SNI-124,,,IDR,"Rp79.322,62",79322.62,,7213,,,79322.62
6594104,SNI20220325-834,25/3/2022,Print,SNI20220325-834,SNI-674,SNI-674,,,IDR,"Rp32.372.136,33",32372136.33,,2942923,,,32372136.33
6594120,SNI20220325-835,25/3/2022,Print,SNI20220325-835,SNI-380,SNI-380,,,IDR,"Rp10.790.711,78",10790711.78,,980974,,,10790711.78
6594105,SNI20220325-836,25/3/2022,Print,SNI20220325-836,SNI-380,SNI-380,,,IDR,"Rp8.632.567,98",8632567.98,,784777,,,8632567.98
6594106,SNI20220325-837,25/3/2022,Print,SNI20220325-837,SNI-919,SNI-919,,,IDR,"Rp150.730.956,74",150730956.7,,13702814,,,150730956.7
6594107,SNI20220325-838,25/3/2022,Print,SNI20220325-838,137942,SNI-493,,,IDR,"Rp402.588,16",402588.16,,36599,,,402588.16
6594108,SNI20220325-839,25/3/2022,Print,SNI20220325-839,SNI-919,SNI-919,,,IDR,"Rp10.790.711,78",10790711.78,,980974,,,10790711.78
6594109,SNI20220325-840,25/3/2022,Print,SNI20220325-840,SNI-306,SNI-306,,,IDR,"Rp2.309.819,47",2309819.47,,209984,,,2309819.47
6594110,SNI20220325-841,25/3/2022,Print,SNI20220325-841,52913,SNI-091,,,IDR,"Rp296.052,62",296052.62,,26914,,,296052.62
6594111,SNI20220325-842,25/3/2022,Print,SNI20220325-842,KDR-500,SNI-075,,,IDR,"Rp1.299.011,32",1299011.32,,118092,,,1299011.32
6594112,SNI20220325-843,25/3/2022,Print,SNI20220325-843,SNI-036,SNI-036,,,IDR,"Rp210.518,21",210518.21,,19138,,,210518.21
6594113,SNI20220325-844,25/3/2022,Print,SNI20220325-844,SNI-309,SNI-309,,,IDR,"Rp497.096,43",497096.43,,45188,,,497096.43
6594114,SNI20220325-845,25/3/2022,Print,SNI20220325-845,SNI-519,SNI-519,,,IDR,"Rp723.493,89",723493.89,,65773,,,723493.89
6594115,SNI20220325-846,25/3/2022,Print,SNI20220325-846,163645,SNI-773,,,IDR,"Rp201.538,95",201538.95,,18322,,,201538.95
6594116,SNI20220325-847,25/3/2022,Print,SNI20220325-847,51672,SNI-491,,,IDR,"Rp12.614.482,66",12614482.66,,1146769,,,12614482.66
6594117,SNI20220325-848,25/3/2022,Print,SNI20220325-848,SNI-169,SNI-169,,,IDR,"Rp43.088.887,28",43088887.28,,3917171,,,43088887.28
6594118,SNI20220325-849,25/3/2022,Print,SNI20220325-849,131746,SNI-228,,,IDR,"Rp237.455,66",237455.66,,21594,,,237455.66
6594121,SNI20220325-850,25/3/2022,Print,SNI20220325-850,SNI-652,SNI-652,,,IDR,"Rp24.818.635,23",24818635.23,,2256239,,,24818635.23
