cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6592672,SNI20220405-58,5/4/2022,Print,SNI20220405-58,SNI-802,SNI-802,,,IDR,"Rp108.457,04",108457.04,,10748,,,108457.04
6592673,SNI20220405-59,5/4/2022,Print,SNI20220405-59,SNI-222,SNI-222,,,IDR,"Rp181.662,88",181662.88,,18004,,,181662.88
6592674,SNI20220405-60,5/4/2022,Print,SNI20220405-60,SNI-223,SNI-223,,,IDR,"Rp212.927,35",212927.35,,21100,,,212927.35
6592154,SNI20220405-61,5/4/2022,Print,SNI20220405-61,7400,SNI-217,,,IDR,"Rp314.094,59",314094.59,,31126,,,314094.59
6592155,SNI20220406-62,6/4/2022,Print,SNI20220406-62,SNI-027,SNI-517,,,IDR,"Rp21.279.507,41",21279507.41,,2108780,,,21279507.41
6592159,SNI20220406-63,6/4/2022,Print,SNI20220406-63,165973,SNI-864,,,IDR,"Rp15.462.308,56",15462308.56,,1532301,,,15462308.56
6592156,SNI20220406-65,6/4/2022,Print,SNI20220406-65,6821,SNI-155,,,IDR,"Rp1.861.512,99",1861512.99,,184475,,,1861512.99
6592157,SNI20220406-66,6/4/2022,Print,SNI20220406-66,110921,SNI-934,,,IDR,"Rp44.686.964,35",44686964.35,,4428438,,,44686964.35
6592158,SNI20220406-67,6/4/2022,Print,SNI20220406-67,165973,SNI-864,,,IDR,"Rp8.511.802,78",8511802.78,,843512,,,8511802.78
6592160,SNI20220406-68,6/4/2022,Print,SNI20220406-68,KDR-500,SNI-075,,,IDR,"Rp1.814.791,93",1814791.93,,179844,,,1814791.93
6592161,SNI20220406-69,6/4/2022,Print,SNI20220406-69,109863,SNI-425,,,IDR,"Rp3.178.425,01",3178425.01,,314978,,,3178425.01
6592675,SNI20220406-70,6/4/2022,Print,SNI20220406-70,7187,SNI-154,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6592174,SNI20220406-71,6/4/2022,Print,SNI20220406-71,SNI-744,SNI-744,,,IDR,"Rp7.173.084,62",7173084.62,,710849,,,7173084.62
6592162,SNI20220406-72,6/4/2022,Print,SNI20220406-72,21151,SNI-775,,,IDR,"Rp25.963.177,95",25963177.95,,2572931,,,25963177.95
6592163,SNI20220406-73,6/4/2022,Print,SNI20220406-73,49023,SNI-865,,,IDR,"Rp211.495,23",211495.23,,20959,,,211495.23
6592164,SNI20220406-74,6/4/2022,Print,SNI20220406-74,175484,SNI-580,,,IDR,"Rp70.433,59",70433.59,,6978,,,70433.59
6592165,SNI20220406-75,6/4/2022,Print,SNI20220406-75,139358,SNI-631,,,IDR,"Rp5.557.234,18",5557234.18,,550717,,,5557234.18
6592166,SNI20220406-76,6/4/2022,Print,SNI20220406-76,SNI-005,SNI-005,,,IDR,"Rp527.312,41",527312.41,,52255,,,527312.41
6592167,SNI20220406-77,6/4/2022,Print,SNI20220406-77,165973,SNI-864,,,IDR,"Rp8.504.926,25",8504926.25,,842836,,,8504926.25
6592676,SNI20220406-78,6/4/2022,Print,SNI20220406-78,SNI-524,SNI-524,,,IDR,"Rp81.664,84",81664.84,,8092,,,81664.84
6592168,SNI20220406-79,6/4/2022,Print,SNI20220406-79,SNI-027,SNI-848,,,IDR,"Rp463.321,95",463321.95,,45915,,,463321.95
6592677,SNI20220406-80,6/4/2022,Print,SNI20220406-80,SNI-565,SNI-565,,,IDR,"Rp137.483,89",137483.89,,13624,,,137483.89
