cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6589343,SNI20220122-711,22/1/2022,Print,SNI20220122-711,SNI-549,SNI-549,,,IDR,"Rp3.488.625,22",3488625.22,,317147,,,3488625.22
6589446,SNI20220122-712,22/1/2022,Print,SNI20220122-712,SNI-444,SNI-444,,,IDR,"Rp711.075,62",711075.62,,64643,,,711075.62
6557385,SNI20220122-713,22/1/2022,Print,SNI20220122-713,SNI-108,SNI-108,,,IDR,"Rp349.926,86",349926.86,,31812,,,349926.86
6557386,SNI20220122-714,22/1/2022,Print,SNI20220122-714,SNI-208,SNI-208,,,IDR,"Rp224.784,60",224784.6,,20435,,,224784.6
6557456,SNI20220122-764,22/1/2022,Print,SNI20220122-764,SNI-569,SNI-569,,,IDR,"Rp10.319.977,00",10319977,,938178,,,10319977
6557460,SNI20220122-765,22/1/2022,Print,SNI20220122-765,SNI-570,SNI-570,,,IDR,"Rp18.110.367,00",18110367,,1646394,,,18110367
6557457,SNI20220122-766,22/1/2022,Print,SNI20220122-766,SNI-571,SNI-571,,,IDR,"Rp4.394.250,00",4394250,,399476,,,4394250
6557458,SNI20220122-767,22/1/2022,Print,SNI20220122-767,SNI-572,SNI-572,,,IDR,"Rp4.347.000,00",4347000,,395180,,,4347000
6557459,SNI20220122-768,22/1/2022,Print,SNI20220122-768,SNI-568,SNI-568,,,IDR,"Rp12.260.944,00",12260944,,1114630,,,12260944
6557387,SNI20220124-817,24/1/2022,Print,SNI20220124-817,SNI-022,SNI-022,,,IDR,"Rp50.950,14",50950.14,,4632,,,50950.14
6557388,SNI20220124-818,24/1/2022,Print,SNI20220124-818,SNI-834,SNI-834,,,IDR,"Rp46.226,52",46226.52,,4203,,,46226.52
6557389,SNI20220124-819,24/1/2022,Print,SNI20220124-819,SNI-020,SNI-020,,,IDR,"Rp90.829,92",90829.92,,8256,,,90829.92
6557390,SNI20220124-820,24/1/2022,Print,SNI20220124-820,SNI-171,SNI-171,,,IDR,"Rp2.577.936,35",2577936.35,,234363,,,2577936.35
6557191,SNI20220124-821,24/1/2022,Print,SNI20220124-821,JBR-329,SNI-263,,,IDR,"Rp418.472,74",418472.74,,38043,,,418472.74
6557192,SNI20220124-822,24/1/2022,Print,SNI20220124-822,124693,SNI-266,,,IDR,"Rp185.323,23",185323.23,,16846,,,185323.23
6557193,SNI20220124-823,24/1/2022,Print,SNI20220124-823,111256,SNI-381,,,IDR,"Rp181.448,75",181448.75,,16494,,,181448.75
6557391,SNI20220124-824,24/1/2022,Print,SNI20220124-824,SNI-025,SNI-025,,,IDR,"Rp81.478,82",81478.82,,7409,,,81478.82
6557194,SNI20220124-825,24/1/2022,Print,SNI20220124-825,SNI-029,SNI-029,,,IDR,"Rp566.441,44",566441.44,,51492,,,566441.44
6589447,SNI20220124-826,24/1/2022,Print,SNI20220124-826,SNI-467,SNI-467,,,IDR,"Rp2.629.717,42",2629717.42,,239067,,,2629717.42
6557392,SNI20220124-827,24/1/2022,Print,SNI20220124-827,114626,SNI-201,,,IDR,"Rp227.075,81",227075.81,,20642,,,227075.81
