External ID,Date,Transaction Type,Transaction Number,Warehouse,Location ID,Display Name,Internal ID Vendor,Status By Today,Memo,Reference Number,Product Name,Discount Amount,Company Name,Discount %,Product Code,Internal ID Item,Description,Quantity,Unit,Unit Price,Discount Line %,Tax Rate,Tax Rate ID,Tax Amount,Taxable Amount per Line,Total per line,Gross Amount,Rate
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Agarasa Chocolate 22g - Inner Box,0,,0,AGR-0001,2966,,20,Karton,189244,0.20,10,5,377731.024,3777310.24,3777310.24,4155041.26,188865.512
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Agarasa Melon 10g - Inner Box,0,,0,AGR-0004,2969,,10,Karton,160776,0.20,10,5,160454.448,1604544.48,1604544.48,1764998.93,160454.448
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Plain 15g,0,,0,NJL-0031,3010,,100,Karton,463529,0.20,10,5,4626019.42,46260194.2,46260194.2,50886213.62,462601.942
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Ekonomis Anggur 10g,0,,0,NJL-0043,3011,,150,Karton,176730,0.20,10,5,2645648.1,26456481,26456481,29102129.1,176376.54
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Ekonomis Jambu 10g,0,,0,NJL-0034,3015,,20,Karton,176730,0.20,10,5,352753.08,3527530.8,3527530.8,3880283.88,176376.54
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Pudding Susu Caramel 130g,0,,0,NJL-0013,2992,,10,Karton,228200,0.20,10,5,227743.6,2277436,2277436,2505179.6,227743.6
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Pudding Susu Mangga 130g,0,,0,NJL-0018,2997,,50,Karton,210950,0.20,10,5,1052640.5,10526405,10526405,11579045.5,210528.1
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Nutrijell Pudding Lapis Gula Jawa 100g,0,,0,NJL-0021,3000,,10,Karton,210950,0.20,10,5,210528.1,2105281,2105281,2315809.1,210528.1
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Silky Pudding Chocolate 155g,0,,0,SPD-0005,3057,,50,Karton,112440,0.20,10,5,561075.6,5610756,5610756,6171831.6,112215.12
SNI-10032,29/03/2022,Purchase Order,10032,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171864 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp143.509.444 ada selisih karena pembulatan sistem,,**Silky Pudding Peach 155g,0,,0,SPD-0001,3053,,5,Karton,112440,0.20,10,5,56107.56,561075.6,561075.6,617183.16,112215.12
SNI-10033,29/03/2022,Purchase Order,10033,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171865 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp127.212.054 ada selisih karena pembulatan sistem,,**Nutrijell Strawberry 15g,0,,0,NJL-0030,3009,,100,Karton,463529,0.20,10,5,4626019.42,46260194.2,46260194.2,50886213.62,462601.942
SNI-10033,29/03/2022,Purchase Order,10033,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171865 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp127.212.054 ada selisih karena pembulatan sistem,,**Nutrijell Strawberry 15g,0,,0,NJL-0030,3009,,100,Karton,463529,0.20,10,5,4626019.42,46260194.2,46260194.2,50886213.62,462601.942
SNI-10033,29/03/2022,Purchase Order,10033,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171865 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp127.212.054 ada selisih karena pembulatan sistem,,**Nutrijell Ekonomis Kelapa Muda 10g,0,,0,NJL-0032,3013,,100,Karton,176730,0.20,10,5,1763765.4,17637654,17637654,19401419.4,176376.54
SNI-10033,29/03/2022,Purchase Order,10033,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171865 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp127.212.054 ada selisih karena pembulatan sistem,,**My Vla Chocolate 63g,0,,0,MVL-0002,2981,,5,Karton,254710,0.20,10,5,127100.29,1271002.9,1271002.9,1398103.19,254200.58
SNI-10033,29/03/2022,Purchase Order,10033,Sedati,14,PT Forisa Nusapersada,668,Closed,Doc No. 7010171865 - Mohon dibayarkan sesuai dengan nominal pada tagihan sejumlah Rp127.212.054 ada selisih karena pembulatan sistem,,**Nutricake Brownies Chocolate 230g,0,,0,NCK-0002,2983,,15,Karton,281782,0.20,10,5,421827.654,4218276.54,4218276.54,4640104.19,281218.436
